ROLE_NAME | ROLE_ID | PERM_CODE | PERM_ID | CATEGORY
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | feuilles_temps:read | f0a5f3b2-86db-44ff-92cd-e42893ab671e | time
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | feuilles_temps:update | 7453e699-eaba-4b87-bd8a-68d7b8cdc48a | time
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | financial_settings:read | 9ef9fb21-3d3d-4247-aac5-8ad9e6cac4f6 | financial_settings
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | financial_settings:update | e4db94f4-0708-4285-a695-04cd1443aff4 | financial_settings
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | fiscal_years:create | bd3e0e0e-7ee9-4ced-820b-988a733bb97a | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | fiscal_years:delete | 7577be92-b0ea-41db-872c-c4fc4d61c538 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | fiscal_years:read | ab05f6b2-86fa-4194-996d-9842ed863786 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | fiscal_years:update | 64205748-a33d-4c1c-a268-269cacbe8615 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | grades:create | 458af54e-0464-451f-b7dc-e4b05599e8ad | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | grades:delete | 509ba618-605c-4a24-bb38-a19c3ab50025 | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | grades:read | c79e1e97-51aa-4a2a-942e-2dcb63c2e50b | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | grades:update | 1d5a6941-1296-461c-9d23-9cc4d945e6d0 | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | internalActivities:create | 442b35c3-4373-4542-a7ca-f63cbd17549e | activities
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | internalActivities:delete | d76700ed-461c-4084-b2b4-730081a2584e | activities
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | internalActivities:read | 44195bc5-f9fc-497f-9dcb-5703f73ec6a0 | activities
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | internalActivities:update | bd72e521-83fe-4088-9317-4443845df79b | activities
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | invoices:create | ede63185-f7a4-4431-ad26-a1c661075101 | invoices
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | invoices:delete | 4dda475a-62e3-4db2-97f8-b2545aea39eb | invoices
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | invoices:read | 6a653a77-6685-40a3-bb23-a03748b8a6f2 | invoices
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | invoices:update | 84e1658d-c831-4b93-9c73-1c9dca7195c9 | invoices
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | managers:create | adc04ff8-745c-444f-a55b-ede70acd5197 | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | managers:read | f4ddaa57-9786-43d1-8e8b-dd4ba5b64118 | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | managers:update | d7e6ef4a-04a6-4485-911a-18cf3e01e43b | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.business_unit.activites_internes | 34d10cdb-91e7-47dc-8ab7-ef38ea6189bf | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.business_unit.divisions | c57dd91d-859b-425c-a3ea-aa6897f730e4 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.business_unit.secteurs_d_activite | 30090cc7-f83e-4d87-b3cc-4a7857192b13 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.business_unit.unites_d_affaires | 9daa4a85-d117-47f0-bdfd-35efbe2e163f | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.configurations.annees_fiscales | 490abb14-55cb-4107-aada-bfc29929cd7f | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.configurations.configuration_types_d_opportunite | 2a01f7bc-99bb-4cf3-ad7c-d07908d13cea | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.configurations.modeles_de_prospection | d492b4e5-336b-4563-add0-b15cb27fef1a | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.configurations.parametres_financiers | 6f801a35-4101-4814-b1f7-d9d722f87101 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.configurations.pays | 908e8731-57b6-45e8-8c5c-5fceaedfc6b2 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.configurations.sources_entreprises | 40304085-9fcd-44cd-b1a7-a0f5a42803e7 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.dashboard.dashboard_equipe | 1c26d015-f68f-4c96-abad-9a47e5d84e5a | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.dashboard.dashboard_personnel | 7ab06195-84c0-4692-ab26-72609ee8f594 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.dashboard.tableau_de_bord_principal | abe4c748-00b3-43a5-a6b3-94d46a1bb511 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_des_temps.saisie_des_temps | 5b39dfb5-d883-4946-8b09-112d4e844c66 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_des_temps.validation_des_temps | 89fdf4c7-35a7-4274-ac64-b50b23ca8488 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_mission.factures_et_paiements | 45db5f0a-135c-415e-8486-4b01fdf5cac0 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_mission.missions | aec2d182-2209-4b06-add4-56d7e064e0b5 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_mission.taches | 0745807b-c74f-4524-876a-d666cbbbebcd | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_mission.types_de_mission | 18b1bab2-0abd-4551-855d-2e10f31eac9d | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_rh.collaborateurs | 1852fbb6-4a85-49f6-8400-9c91d5ead5de | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_rh.grades | 10395572-7664-47d1-ad60-bbcf2b649b2b | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_rh.postes | e89d75f6-1411-4616-a987-5365b2e40c0f | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_rh.taux_horaires | 055735cc-0b71-44a8-8258-75f4115e90f5 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.gestion_rh.types_collaborateurs | 87a1014d-7fc3-46c9-ad96-ab62fa9048e5 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.market_pipeline.campagnes_de_prospection | 9f0b11e1-a9c7-43fe-a9e7-a44e305386b7 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.market_pipeline.clients_et_prospects | e8b8c83b-25d1-49eb-9b8e-9d64a0b4cb85 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.market_pipeline.opportunites | 5f065b6e-8c57-4f13-82ff-9bb0acf93fab | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.market_pipeline.types_d_opportunite | 11515d2e-8727-424a-9e16-c1b43f710afd | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.market_pipeline.validation_des_campagnes | 427a5194-f1d6-40a6-8db7-8c0ccd5226a7 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.objectifs.gestion_des_objectifs | 79a5b520-e893-40fb-9a7e-b53711d8047b | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.objectifs.mes_objectifs | f163391c-5146-4107-9e6e-48e0c89a392b | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.parametres_administration.configuration_notifications | a8030d56-e9ad-4f1e-b601-c054f01580a6 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.parametres_administration.utilisateurs | 4b68434e-c1f0-4a44-a94c-38f456f15810 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.rapports.rapports_de_prospection | 824f68a6-77b6-4868-a7e0-418254956ef6 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.rapports.rapports_generaux | 2a22aee3-2b2b-4b65-ac69-2f81268102c8 | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | menu.rapports.rapports_opportunites | 34b50d31-74c5-451d-96d4-ad3791aee22e | menu
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | mission_types:create | b9642896-c55f-45b4-9f57-aae84895d97f | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | mission_types:delete | a3ad6e6a-3ae0-4c06-967a-50ff953e1217 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | mission_types:read | b8c73e62-476f-41f1-8799-d46b0277c025 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | mission_types:update | 53a14664-ce6c-4166-952c-ae7395c22610 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | missions.create | 00a27a3c-e72b-4674-9c43-c5ec7b91dc7d | missions
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | missions.delete | 5ce4a60d-7da1-47d7-b929-bab6003593a9 | missions
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | missions.edit | 39add90b-e34e-4d21-8b6f-ec543ec1ae0c | missions
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | missions.view | 17b482ea-8e36-42da-9c2d-81152eb53cd0 | missions
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | notification_settings:create | 74b4f30b-85bf-43d5-8d7d-3960ed05b658 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | notification_settings:delete | a40317c6-fe01-45ca-a61c-e8ea58e6460a | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | notification_settings:read | 6d95259d-c97a-4e3a-9148-664128501de1 | config
